tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		1.0	292.8	13.0	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:35:56	3.023e-06	5.39e-08	4.900e-03	8.93e-10	6.58e-10	3.41e-10	8	273	D6A-653a_LP-DIR-AF-300	LT-AF-Z:LP-DIR-AF	g	299	pmagpy-4.4.0	D6A-653a	u	1.750e-02	0	0.00	0.00	10	273
	This study		1.0	293.0	13.0	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:39:22	3.006e-06	5.36e-08	4.873e-03	8.75e-10	6.57e-10	3.40e-10	8	273	D6A-653a_LP-DIR-AF-301	LT-AF-Z:LP-DIR-AF	g	300	pmagpy-4.4.0	D6A-653a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.9	292.8	12.9	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:42:48	2.984e-06	5.32e-08	4.836e-03	6.73e-10	6.63e-10	3.39e-10	8	273	D6A-653a_LP-DIR-AF-302	LT-AF-Z:LP-DIR-AF	g	301	pmagpy-4.4.0	D6A-653a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.9	293.0	12.9	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:46:15	2.967e-06	5.29e-08	4.809e-03	6.66e-10	6.81e-10	3.40e-10	8	273	D6A-653a_LP-DIR-AF-303	LT-AF-Z:LP-DIR-AF	g	302	pmagpy-4.4.0	D6A-653a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.9	293.3	12.9	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:49:41	2.956e-06	5.27e-08	4.791e-03	6.68e-10	6.77e-10	3.42e-10	8	273	D6A-653a_LP-DIR-AF-304	LT-AF-Z:LP-DIR-AF	g	303	pmagpy-4.4.0	D6A-653a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.9	293.5	12.8	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:53:06	2.933e-06	5.23e-08	4.755e-03	6.43e-10	7.02e-10	3.38e-10	8	273	D6A-653a_LP-DIR-AF-305	LT-AF-Z:LP-DIR-AF	g	304	pmagpy-4.4.0	D6A-653a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.6	293.7	12.7	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:56:33	2.894e-06	5.16e-08	4.691e-03	3.02e-10	6.88e-10	3.40e-10	8	273	D6A-653a_LP-DIR-AF-306	LT-AF-Z:LP-DIR-AF	g	305	pmagpy-4.4.0	D6A-653a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.6	294.1	12.8	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:59:59	2.883e-06	5.14e-08	4.673e-03	3.49e-10	6.70e-10	3.34e-10	8	273	D6A-653a_LP-DIR-AF-307	LT-AF-Z:LP-DIR-AF	g	306	pmagpy-4.4.0	D6A-653a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.6	294.7	12.6	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:03:26	2.866e-06	5.11e-08	4.645e-03	3.19e-10	7.03e-10	3.37e-10	8	273	D6A-653a_LP-DIR-AF-308	LT-AF-Z:LP-DIR-AF	g	307	pmagpy-4.4.0	D6A-653a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.7	295.1	12.6	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:06:53	2.844e-06	5.07e-08	4.609e-03	3.37e-10	7.07e-10	3.33e-10	8	273	D6A-653a_LP-DIR-AF-309	LT-AF-Z:LP-DIR-AF	g	308	pmagpy-4.4.0	D6A-653a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.5	295.2	12.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:10:19	2.838e-06	5.06e-08	4.600e-03	3.05e-10	6.95e-10	1.36e-10	8	273	D6A-653a_LP-DIR-AF-310	LT-AF-Z:LP-DIR-AF	g	309	pmagpy-4.4.0	D6A-653a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.5	295.7	12.4	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:13:46	2.815e-06	5.02e-08	4.564e-03	3.13e-10	6.98e-10	1.30e-10	8	273	D6A-653a_LP-DIR-AF-311	LT-AF-Z:LP-DIR-AF	g	310	pmagpy-4.4.0	D6A-653a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.6	296.0	12.5	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:17:13	2.804e-06	5.00e-08	4.545e-03	3.10e-10	6.77e-10	2.12e-10	8	273	D6A-653a_LP-DIR-AF-312	LT-AF-Z:LP-DIR-AF	g	311	pmagpy-4.4.0	D6A-653a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.7	296.1	12.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:20:39	2.793e-06	4.98e-08	4.527e-03	3.51e-10	6.71e-10	3.30e-10	8	273	D6A-653a_LP-DIR-AF-313	LT-AF-Z:LP-DIR-AF	g	312	pmagpy-4.4.0	D6A-653a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.7	296.6	12.4	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:24:06	2.787e-06	4.97e-08	4.518e-03	3.36e-10	7.28e-10	3.31e-10	8	273	D6A-653a_LP-DIR-AF-314	LT-AF-Z:LP-DIR-AF	g	313	pmagpy-4.4.0	D6A-653a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.7	296.8	12.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:27:32	2.765e-06	4.93e-08	4.482e-03	3.76e-10	6.98e-10	3.25e-10	8	273	D6A-653a_LP-DIR-AF-315	LT-AF-Z:LP-DIR-AF	g	314	pmagpy-4.4.0	D6A-653a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.7	297.0	12.2	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:31:00	2.776e-06	4.95e-08	4.500e-03	3.60e-10	7.30e-10	3.30e-10	8	273	D6A-653a_LP-DIR-AF-316	LT-AF-Z:LP-DIR-AF	g	315	pmagpy-4.4.0	D6A-653a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.7	296.8	12.4	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:34:26	2.776e-06	4.95e-08	4.500e-03	3.15e-10	6.57e-10	3.28e-10	8	273	D6A-653a_LP-DIR-AF-317	LT-AF-Z:LP-DIR-AF	g	316	pmagpy-4.4.0	D6A-653a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.7	296.8	12.2	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:37:53	2.765e-06	4.93e-08	4.482e-03	3.16e-10	6.62e-10	3.25e-10	8	273	D6A-653a_LP-DIR-AF-318	LT-AF-Z:LP-DIR-AF	g	317	pmagpy-4.4.0	D6A-653a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.7	297.1	12.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:41:20	2.754e-06	4.91e-08	4.464e-03	3.20e-10	6.44e-10	3.27e-10	8	273	D6A-653a_LP-DIR-AF-319	LT-AF-Z:LP-DIR-AF	g	318	pmagpy-4.4.0	D6A-653a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.7	297.5	12.2	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:44:47	2.748e-06	4.90e-08	4.455e-03	3.51e-10	7.01e-10	3.19e-10	8	273	D6A-653a_LP-DIR-AF-320	LT-AF-Z:LP-DIR-AF	g	319	pmagpy-4.4.0	D6A-653a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.7	297.6	12.4	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:48:14	2.748e-06	4.90e-08	4.455e-03	3.29e-10	6.40e-10	3.25e-10	8	273	D6A-653a_LP-DIR-AF-321	LT-AF-Z:LP-DIR-AF	g	320	pmagpy-4.4.0	D6A-653a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.7	297.3	12.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:51:42	2.748e-06	4.90e-08	4.455e-03	3.69e-10	6.30e-10	3.21e-10	8	273	D6A-653a_LP-DIR-AF-322	LT-AF-Z:LP-DIR-AF	g	321	pmagpy-4.4.0	D6A-653a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.6	297.7	12.7	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:55:09	2.737e-06	4.88e-08	4.436e-03	3.50e-10	7.33e-10	2.10e-10	8	273	D6A-653a_LP-DIR-AF-323	LT-AF-Z:LP-DIR-AF	g	322	pmagpy-4.4.0	D6A-653a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.7	297.6	12.5	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 22:58:36	2.737e-06	4.88e-08	4.436e-03	3.35e-10	6.89e-10	3.23e-10	8	273	D6A-653a_LP-DIR-AF-324	LT-AF-Z:LP-DIR-AF	g	323	pmagpy-4.4.0	D6A-653a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.6	297.8	12.7	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 23:02:03	2.737e-06	4.88e-08	4.436e-03	3.27e-10	6.95e-10	2.07e-10	8	273	D6A-653a_LP-DIR-AF-325	LT-AF-Z:LP-DIR-AF	g	324	pmagpy-4.4.0	D6A-653a	u	1.300e-01	0	0.00	0.00	35	273
