Specimen_ID,Specimen_description,Specimen_azimuth,Specimen_plunge,Specimen_mass[g],Specimen_vol[cc],Specimen_coordinate,Uchannel_length[cm],Uchannel_area[cm2],Sample_ID,Sample_description,Site_ID,Site_description,Site_lat,Site_lon,Site_coordinate,Site_bedding_dip,Site_dip_azimuth,Locality_ID,Locality_description,Expedition_ID,Expedition_description,material_ID,material_description,material_manufacturer,material_composition,material_mineral_name,material_grain_length[um],material_grain_L/W_ratio,composition_parameter_X,composition_parameter_Y,oxidation_parameter_Z,Sample_method_codes,Site_method_codes,Site_geologic_classes,Site_geologic_types,Site_lithologies,Site_age,Site_age_sigma,Site_age_low,Site_age_high,Site_age_unit,Locality_type,Locality_geologic_classes,Locality_lithologies,Locality_age,Locality_age_sigma,Locality_age_low,Locality_age_high,Locality_age_unit
D6A-775b,chip for rock magnetic experiments,,,0.12194,,775,,,D6A-775,0.3 to 0.5 cm grain size,D6A-775,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,775,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-754a,oriented specimen for remanence,0,0,31.11462,,754,,,D6A-754,0.3 to 0.5 grain size,D6A-754,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,754,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-754b,chip for rock magnetic experiments,,,0.08746,,754,,,D6A-754,0.3 to 0.5 grain size,D6A-754,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,754,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-754t,polished thick section prepared for SEM analysis and QDM analysis,,,,,754,,,D6A-754,0.3 to 0.5 grain size,D6A-754,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,754,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-713a,oriented specimen for remanence,0,0,31.361719,,713,,,D6A-713,0.2 to 0.4 cm grain size,D6A-713,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,713,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-713b,chip for rock magnetic experiments,,,0.13596,,713,,,D6A-713,0.2 to 0.4 cm grain size,D6A-713,Severson unit MAIN AGT; Severson description: AGT (AAT) HET; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,713,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-653a,oriented specimen for remanence,0,0,17.83325,,653,,,D6A-653,0.2 to 0.4 cm grain size and may be part of a xenolith,D6A-653,Severson unit MAIN AGT; Severson description: Vuggy GRANO (very light!); rock type: vuggy red rock; sulfide 0%,47.6989,268.1638,653,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-653b,chip for rock magnetic experiments,,,0.07917,,653,,,D6A-653,0.2 to 0.4 cm grain size and may be part of a xenolith,D6A-653,Severson unit MAIN AGT; Severson description: Vuggy GRANO (very light!); rock type: vuggy red rock; sulfide 0%,47.6989,268.1638,653,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-653c,chip for rock magnetic experiments,,,0.06857,,653,,,D6A-653,0.2 to 0.4 cm grain size and may be part of a xenolith,D6A-653,Severson unit MAIN AGT; Severson description: Vuggy GRANO (very light!); rock type: vuggy red rock; sulfide 0%,47.6989,268.1638,653,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-633a,oriented specimen for remanence,0,0,30.556471,,633,,,D6A-633,0.2 to 0.5 cm grain size with a lot of plag (>70%) and trace sulfides,D6A-633,Severson unit MAIN AGT; Severson description: AAT HOMOG; rock type: anorthositic troctolite; sulfide 1%,47.6989,268.1638,633,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-633b,chip for rock magnetic experiments,,,0.10944,,633,,,D6A-633,0.2 to 0.5 cm grain size with a lot of plag (>70%) and trace sulfides,D6A-633,Severson unit MAIN AGT; Severson description: AAT HOMOG; rock type: anorthositic troctolite; sulfide 1%,47.6989,268.1638,633,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-594a,oriented specimen for remanence,0,0,30.520769,,594,,,D6A-594,0.2 to 0.4 cm grain size with a large amount of plag (>70%),D6A-594,Severson unit MAIN AGT; Severson description: AGT HOMOG (plag-rich); rock type: anorthositic trcotolite; sulfide 1%,47.6989,268.1638,594,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-594b,chip for rock magnetic experiments,,,0.08982,,594,,,D6A-594,0.2 to 0.4 cm grain size with a large amount of plag (>70%),D6A-594,Severson unit MAIN AGT; Severson description: AGT HOMOG (plag-rich); rock type: anorthositic trcotolite; sulfide 1%,47.6989,268.1638,594,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-555a,oriented specimen for remanence,0,0,30.39399,,555,,,D6A-555,0.1 to 0.4 cm grain size with trace sulfides and a large amount of plag (>70%),D6A-555,Severson unit MAIN AGT; Severson description: AGT HOMOG (plag-rich); rock type: anorthositic troctolite; sulfide 1%,47.6989,268.1638,555,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-555b,chip for rock magnetic experiments,,,0.15168,,555,,,D6A-555,0.1 to 0.4 cm grain size with trace sulfides and a large amount of plag (>70%),D6A-555,Severson unit MAIN AGT; Severson description: AGT HOMOG (plag-rich); rock type: anorthositic troctolite; sulfide 1%,47.6989,268.1638,555,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-515a,oriented specimen for remanence,0,0,30.558041,,515,,,D6A-515,0.2 to 0.4 cm grain size,D6A-515,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,515,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-515b,chip for rock magnetic experiments,,,0.09959,,515,,,D6A-515,0.2 to 0.4 cm grain size,D6A-515,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,515,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-478a,oriented specimen for remanence,0,0,30.480801,,478,,,D6A-478,0.2 to 0.4 cm grain size with bands of augite-poor zones,D6A-478,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,478,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-478b,chip for rock magnetic experiments,,,0.13961,,478,,,D6A-478,0.2 to 0.4 cm grain size with bands of augite-poor zones,D6A-478,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,478,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-459a,oriented specimen for remanence,0,0,29.165501,,459,,,D6A-459,0.3 to 0.5 gm grain size,D6A-459,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,459,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-459b,chip for rock magnetic experiments,,,0.16489,,459,,,D6A-459,0.3 to 0.5 gm grain size,D6A-459,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,459,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-459t,polished thick section prepared for SEM analysis and QDM analysis,,,,,459,,,D6A-459,0.3 to 0.5 gm grain size,D6A-459,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 1%,47.6989,268.1638,459,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-420a,oriented specimen for remanence,0,0,28.862341,,420,,,D6A-420,0.3 to 0.8 cm grain size with hematite replacing olivines (showing a red-stained color of iddingsite) and a small serpentinized vein (0.3 cm in width),D6A-420,Severson unit MAIN AGT; Severson description: AGT HOMOG (Hem-stained); rock type: augite troctolite; sulfide 0%,47.6989,268.1638,420,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-420b,chip for rock magnetic experiments,,,0.15339,,420,,,D6A-420,0.3 to 0.8 cm grain size with hematite replacing olivines (showing a red-stained color of iddingsite) and a small serpentinized vein (0.3 cm in width),D6A-420,Severson unit MAIN AGT; Severson description: AGT HOMOG (Hem-stained); rock type: augite troctolite; sulfide 0%,47.6989,268.1638,420,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-420c,chip for rock magnetic experiments,,,0.11762,,420,,,D6A-420,0.3 to 0.8 cm grain size with hematite replacing olivines (showing a red-stained color of iddingsite) and a small serpentinized vein (0.3 cm in width),D6A-420,Severson unit MAIN AGT; Severson description: AGT HOMOG (Hem-stained); rock type: augite troctolite; sulfide 0%,47.6989,268.1638,420,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-420d,"chip for rock magnetic experiments, predominantly hematite",,,0.07917,,420,,,D6A-420,0.3 to 0.8 cm grain size with hematite replacing olivines (showing a red-stained color of iddingsite) and a small serpentinized vein (0.3 cm in width),D6A-420,Severson unit MAIN AGT; Severson description: AGT HOMOG (Hem-stained); rock type: augite troctolite; sulfide 0%,47.6989,268.1638,420,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-441a,oriented specimen for remanence,0,0,21.553301,,441,,,D6A-441,1.4 mm grain size and deep reddish color,D6A-441,Severson unit MAIN AGT; Severson description: AGT HOMOG/GRANOPHYRE; rock type: granophyre; sulfide 0%,47.6989,268.1638,441,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-441b,chip for rock magnetic experiments,,,0.08787,,441,,,D6A-441,1.4 mm grain size and deep reddish color,D6A-441,Severson unit MAIN AGT; Severson description: AGT HOMOG/GRANOPHYRE; rock type: granophyre; sulfide 0%,47.6989,268.1638,441,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-397a,oriented specimen for remanence,0,0,24.46104,,397,,,D6A-397,0.7 to 1 cm grain size and a lighter red color,D6A-397,Severson unit MAIN AGT; Severson description: AGT HOMOG/GRANOPHYRE; rock type: granophyre; sulfide 0%,47.6989,268.1638,397,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-397b,chip for rock magnetic experiments,,,0.09518,,397,,,D6A-397,0.7 to 1 cm grain size and a lighter red color,D6A-397,Severson unit MAIN AGT; Severson description: AGT HOMOG/GRANOPHYRE; rock type: granophyre; sulfide 0%,47.6989,268.1638,397,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-397c,chip for rock magnetic experiments,,,0.08812,,397,,,D6A-397,0.7 to 1 cm grain size and a lighter red color,D6A-397,Severson unit MAIN AGT; Severson description: AGT HOMOG/GRANOPHYRE; rock type: granophyre; sulfide 0%,47.6989,268.1638,397,,,D6A-felsic,"Group Felsic: GRB footwall, granophyre, and oxidized augite troctolite; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Intrusion,Granophyre,1106.9,0.9,,,Ma,Drill Site,Igneous:Intrusive,Quartz Monzonite:Granophyre:Troctolite,,,1096.19,2685,Ma
D6A-323a,oriented specimen for remanence,0,0,30.58662,,323,,,D6A-323,0.3 to 0.6 cm grain size with pretty plag rich comp,D6A-323,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: anorthositic troctolite; sulfide 1%,47.6989,268.1638,323,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-323b,chip for rock magnetic experiments,,,0.11143,,323,,,D6A-323,0.3 to 0.6 cm grain size with pretty plag rich comp,D6A-323,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: anorthositic troctolite; sulfide 1%,47.6989,268.1638,323,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
